rank,count,frequency,subset,approach
71,32,0.4266666666666667,test,after-conv11-msr
72,33,0.44,test,after-conv11-msr
73,33,0.44,test,after-conv11-msr
74,33,0.44,test,after-conv11-msr
75,33,0.44,test,after-conv11-msr
76,33,0.44,test,after-conv11-msr
77,33,0.44,test,after-conv11-msr
78,33,0.44,test,after-conv11-msr
79,33,0.44,test,after-conv11-msr
80,34,0.4533333333333333,test,after-conv11-msr
81,34,0.4533333333333333,test,after-conv11-msr
82,34,0.4533333333333333,test,after-conv11-msr
83,34,0.4533333333333333,test,after-conv11-msr
84,34,0.4533333333333333,test,after-conv11-msr
85,34,0.4533333333333333,test,after-conv11-msr
86,34,0.4533333333333333,test,after-conv11-msr
87,34,0.4533333333333333,test,after-conv11-msr
88,34,0.4533333333333333,test,after-conv11-msr
89,34,0.4533333333333333,test,after-conv11-msr
90,34,0.4533333333333333,test,after-conv11-msr
91,34,0.4533333333333333,test,after-conv11-msr
92,34,0.4533333333333333,test,after-conv11-msr
93,35,0.4666666666666667,test,after-conv11-msr
94,35,0.4666666666666667,test,after-conv11-msr
95,35,0.4666666666666667,test,after-conv11-msr
96,35,0.4666666666666667,test,after-conv11-msr
97,35,0.4666666666666667,test,after-conv11-msr
98,35,0.4666666666666667,test,after-conv11-msr
99,35,0.4666666666666667,test,after-conv11-msr
100,35,0.4666666666666667,test,after-conv11-msr
101,35,0.4666666666666667,test,after-conv11-msr
102,35,0.4666666666666667,test,after-conv11-msr
103,36,0.48,test,after-conv11-msr
104,36,0.48,test,after-conv11-msr
105,36,0.48,test,after-conv11-msr
106,36,0.48,test,after-conv11-msr
107,36,0.48,test,after-conv11-msr
108,36,0.48,test,after-conv11-msr
109,36,0.48,test,after-conv11-msr
110,36,0.48,test,after-conv11-msr
111,36,0.48,test,after-conv11-msr
112,37,0.49333333333333335,test,after-conv11-msr
113,37,0.49333333333333335,test,after-conv11-msr
114,37,0.49333333333333335,test,after-conv11-msr
115,38,0.5066666666666667,test,after-conv11-msr
116,38,0.5066666666666667,test,after-conv11-msr
117,38,0.5066666666666667,test,after-conv11-msr
118,38,0.5066666666666667,test,after-conv11-msr
119,38,0.5066666666666667,test,after-conv11-msr
120,38,0.5066666666666667,test,after-conv11-msr
121,38,0.5066666666666667,test,after-conv11-msr
122,38,0.5066666666666667,test,after-conv11-msr
123,38,0.5066666666666667,test,after-conv11-msr
124,38,0.5066666666666667,test,after-conv11-msr
125,38,0.5066666666666667,test,after-conv11-msr
126,38,0.5066666666666667,test,after-conv11-msr
127,38,0.5066666666666667,test,after-conv11-msr
128,39,0.52,test,after-conv11-msr
129,40,0.5333333333333333,test,after-conv11-msr
130,40,0.5333333333333333,test,after-conv11-msr
131,40,0.5333333333333333,test,after-conv11-msr
132,40,0.5333333333333333,test,after-conv11-msr
133,40,0.5333333333333333,test,after-conv11-msr
134,40,0.5333333333333333,test,after-conv11-msr
135,40,0.5333333333333333,test,after-conv11-msr
136,40,0.5333333333333333,test,after-conv11-msr
137,42,0.56,test,after-conv11-msr
138,42,0.56,test,after-conv11-msr
139,42,0.56,test,after-conv11-msr
140,42,0.56,test,after-conv11-msr
141,43,0.5733333333333334,test,after-conv11-msr
142,43,0.5733333333333334,test,after-conv11-msr
143,43,0.5733333333333334,test,after-conv11-msr
144,43,0.5733333333333334,test,after-conv11-msr
145,43,0.5733333333333334,test,after-conv11-msr
146,43,0.5733333333333334,test,after-conv11-msr
147,43,0.5733333333333334,test,after-conv11-msr
148,43,0.5733333333333334,test,after-conv11-msr
149,43,0.5733333333333334,test,after-conv11-msr
150,43,0.5733333333333334,test,after-conv11-msr
151,44,0.5866666666666667,test,after-conv11-msr
152,44,0.5866666666666667,test,after-conv11-msr
153,44,0.5866666666666667,test,after-conv11-msr
154,44,0.5866666666666667,test,after-conv11-msr
155,44,0.5866666666666667,test,after-conv11-msr
156,44,0.5866666666666667,test,after-conv11-msr
157,45,0.6,test,after-conv11-msr
158,45,0.6,test,after-conv11-msr
159,45,0.6,test,after-conv11-msr
160,45,0.6,test,after-conv11-msr
161,46,0.6133333333333333,test,after-conv11-msr
162,47,0.6266666666666667,test,after-conv11-msr
163,48,0.64,test,after-conv11-msr
164,49,0.6533333333333333,test,after-conv11-msr
165,49,0.6533333333333333,test,after-conv11-msr
166,50,0.6666666666666666,test,after-conv11-msr
167,50,0.6666666666666666,test,after-conv11-msr
168,50,0.6666666666666666,test,after-conv11-msr
169,50,0.6666666666666666,test,after-conv11-msr
170,50,0.6666666666666666,test,after-conv11-msr
171,50,0.6666666666666666,test,after-conv11-msr
172,50,0.6666666666666666,test,after-conv11-msr
173,50,0.6666666666666666,test,after-conv11-msr
174,50,0.6666666666666666,test,after-conv11-msr
175,50,0.6666666666666666,test,after-conv11-msr
176,51,0.68,test,after-conv11-msr
177,51,0.68,test,after-conv11-msr
178,52,0.6933333333333334,test,after-conv11-msr
179,52,0.6933333333333334,test,after-conv11-msr
180,52,0.6933333333333334,test,after-conv11-msr
181,52,0.6933333333333334,test,after-conv11-msr
182,52,0.6933333333333334,test,after-conv11-msr
183,52,0.6933333333333334,test,after-conv11-msr
184,52,0.6933333333333334,test,after-conv11-msr
185,52,0.6933333333333334,test,after-conv11-msr
186,52,0.6933333333333334,test,after-conv11-msr
187,54,0.72,test,after-conv11-msr
188,54,0.72,test,after-conv11-msr
189,54,0.72,test,after-conv11-msr
190,54,0.72,test,after-conv11-msr
191,54,0.72,test,after-conv11-msr
192,54,0.72,test,after-conv11-msr
193,54,0.72,test,after-conv11-msr
194,54,0.72,test,after-conv11-msr
195,55,0.7333333333333333,test,after-conv11-msr
196,55,0.7333333333333333,test,after-conv11-msr
197,56,0.7466666666666667,test,after-conv11-msr
198,57,0.76,test,after-conv11-msr
199,57,0.76,test,after-conv11-msr
200,57,0.76,test,after-conv11-msr
201,58,0.7733333333333333,test,after-conv11-msr
202,58,0.7733333333333333,test,after-conv11-msr
203,58,0.7733333333333333,test,after-conv11-msr
204,59,0.7866666666666666,test,after-conv11-msr
205,60,0.8,test,after-conv11-msr
206,60,0.8,test,after-conv11-msr
207,60,0.8,test,after-conv11-msr
208,60,0.8,test,after-conv11-msr
209,60,0.8,test,after-conv11-msr
210,60,0.8,test,after-conv11-msr
211,60,0.8,test,after-conv11-msr
212,60,0.8,test,after-conv11-msr
213,61,0.8133333333333334,test,after-conv11-msr
214,61,0.8133333333333334,test,after-conv11-msr
215,61,0.8133333333333334,test,after-conv11-msr
216,61,0.8133333333333334,test,after-conv11-msr
217,61,0.8133333333333334,test,after-conv11-msr
218,61,0.8133333333333334,test,after-conv11-msr
219,61,0.8133333333333334,test,after-conv11-msr
220,61,0.8133333333333334,test,after-conv11-msr
221,61,0.8133333333333334,test,after-conv11-msr
222,61,0.8133333333333334,test,after-conv11-msr
223,61,0.8133333333333334,test,after-conv11-msr
224,62,0.8266666666666667,test,after-conv11-msr
225,62,0.8266666666666667,test,after-conv11-msr
226,62,0.8266666666666667,test,after-conv11-msr
227,62,0.8266666666666667,test,after-conv11-msr
228,63,0.84,test,after-conv11-msr
229,63,0.84,test,after-conv11-msr
230,63,0.84,test,after-conv11-msr
231,63,0.84,test,after-conv11-msr
232,63,0.84,test,after-conv11-msr
233,63,0.84,test,after-conv11-msr
234,63,0.84,test,after-conv11-msr
235,64,0.8533333333333334,test,after-conv11-msr
236,64,0.8533333333333334,test,after-conv11-msr
237,64,0.8533333333333334,test,after-conv11-msr
238,64,0.8533333333333334,test,after-conv11-msr
239,64,0.8533333333333334,test,after-conv11-msr
240,65,0.8666666666666667,test,after-conv11-msr
241,65,0.8666666666666667,test,after-conv11-msr
242,65,0.8666666666666667,test,after-conv11-msr
243,65,0.8666666666666667,test,after-conv11-msr
244,65,0.8666666666666667,test,after-conv11-msr
245,65,0.8666666666666667,test,after-conv11-msr
246,65,0.8666666666666667,test,after-conv11-msr
247,66,0.88,test,after-conv11-msr
248,67,0.8933333333333333,test,after-conv11-msr
249,67,0.8933333333333333,test,after-conv11-msr
250,67,0.8933333333333333,test,after-conv11-msr
251,67,0.8933333333333333,test,after-conv11-msr
252,68,0.9066666666666666,test,after-conv11-msr
253,68,0.9066666666666666,test,after-conv11-msr
254,68,0.9066666666666666,test,after-conv11-msr
255,68,0.9066666666666666,test,after-conv11-msr
256,68,0.9066666666666666,test,after-conv11-msr
257,69,0.92,test,after-conv11-msr
258,69,0.92,test,after-conv11-msr
259,70,0.9333333333333333,test,after-conv11-msr
260,70,0.9333333333333333,test,after-conv11-msr
261,70,0.9333333333333333,test,after-conv11-msr
262,70,0.9333333333333333,test,after-conv11-msr
263,70,0.9333333333333333,test,after-conv11-msr
264,70,0.9333333333333333,test,after-conv11-msr
265,70,0.9333333333333333,test,after-conv11-msr
266,70,0.9333333333333333,test,after-conv11-msr
267,70,0.9333333333333333,test,after-conv11-msr
268,71,0.9466666666666667,test,after-conv11-msr
269,71,0.9466666666666667,test,after-conv11-msr
270,72,0.96,test,after-conv11-msr
271,72,0.96,test,after-conv11-msr
272,72,0.96,test,after-conv11-msr
273,72,0.96,test,after-conv11-msr
274,72,0.96,test,after-conv11-msr
275,72,0.96,test,after-conv11-msr
276,73,0.9733333333333334,test,after-conv11-msr
277,73,0.9733333333333334,test,after-conv11-msr
278,74,0.9866666666666667,test,after-conv11-msr
279,74,0.9866666666666667,test,after-conv11-msr
280,74,0.9866666666666667,test,after-conv11-msr
281,74,0.9866666666666667,test,after-conv11-msr
282,74,0.9866666666666667,test,after-conv11-msr
283,74,0.9866666666666667,test,after-conv11-msr
284,74,0.9866666666666667,test,after-conv11-msr
285,74,0.9866666666666667,test,after-conv11-msr
286,74,0.9866666666666667,test,after-conv11-msr
287,74,0.9866666666666667,test,after-conv11-msr
288,74,0.9866666666666667,test,after-conv11-msr
289,74,0.9866666666666667,test,after-conv11-msr
290,74,0.9866666666666667,test,after-conv11-msr
291,74,0.9866666666666667,test,after-conv11-msr
292,74,0.9866666666666667,test,after-conv11-msr
293,74,0.9866666666666667,test,after-conv11-msr
294,74,0.9866666666666667,test,after-conv11-msr
295,74,0.9866666666666667,test,after-conv11-msr
296,74,0.9866666666666667,test,after-conv11-msr
297,74,0.9866666666666667,test,after-conv11-msr
298,74,0.9866666666666667,test,after-conv11-msr
299,74,0.9866666666666667,test,after-conv11-msr
300,74,0.9866666666666667,test,after-conv11-msr
301,74,0.9866666666666667,test,after-conv11-msr
302,74,0.9866666666666667,test,after-conv11-msr
303,74,0.9866666666666667,test,after-conv11-msr
304,74,0.9866666666666667,test,after-conv11-msr
305,74,0.9866666666666667,test,after-conv11-msr
306,74,0.9866666666666667,test,after-conv11-msr
307,74,0.9866666666666667,test,after-conv11-msr
308,74,0.9866666666666667,test,after-conv11-msr
309,74,0.9866666666666667,test,after-conv11-msr
310,74,0.9866666666666667,test,after-conv11-msr
311,74,0.9866666666666667,test,after-conv11-msr
312,74,0.9866666666666667,test,after-conv11-msr
313,75,1.0,test,after-conv11-msr
314,75,1.0,test,after-conv11-msr
315,75,1.0,test,after-conv11-msr
316,75,1.0,test,after-conv11-msr
317,75,1.0,test,after-conv11-msr
318,75,1.0,test,after-conv11-msr
319,75,1.0,test,after-conv11-msr
320,75,1.0,test,after-conv11-msr
321,75,1.0,test,after-conv11-msr
322,75,1.0,test,after-conv11-msr
323,75,1.0,test,after-conv11-msr
324,75,1.0,test,after-conv11-msr
325,75,1.0,test,after-conv11-msr
326,75,1.0,test,after-conv11-msr
327,75,1.0,test,after-conv11-msr
328,75,1.0,test,after-conv11-msr
329,75,1.0,test,after-conv11-msr
330,75,1.0,test,after-conv11-msr
331,75,1.0,test,after-conv11-msr
332,75,1.0,test,after-conv11-msr
333,75,1.0,test,after-conv11-msr
334,75,1.0,test,after-conv11-msr
335,75,1.0,test,after-conv11-msr
336,75,1.0,test,after-conv11-msr
337,75,1.0,test,after-conv11-msr
338,75,1.0,test,after-conv11-msr
339,75,1.0,test,after-conv11-msr
340,75,1.0,test,after-conv11-msr
341,75,1.0,test,after-conv11-msr
342,75,1.0,test,after-conv11-msr
343,75,1.0,test,after-conv11-msr
344,75,1.0,test,after-conv11-msr
345,75,1.0,test,after-conv11-msr
346,75,1.0,test,after-conv11-msr
347,75,1.0,test,after-conv11-msr
348,75,1.0,test,after-conv11-msr
349,75,1.0,test,after-conv11-msr
350,75,1.0,test,after-conv11-msr
351,75,1.0,test,after-conv11-msr
352,75,1.0,test,after-conv11-msr
353,75,1.0,test,after-conv11-msr
354,75,1.0,test,after-conv11-msr
355,75,1.0,test,after-conv11-msr
356,75,1.0,test,after-conv11-msr
357,75,1.0,test,after-conv11-msr
358,75,1.0,test,after-conv11-msr
359,75,1.0,test,after-conv11-msr
360,75,1.0,test,after-conv11-msr
361,75,1.0,test,after-conv11-msr
362,75,1.0,test,after-conv11-msr
363,75,1.0,test,after-conv11-msr
364,75,1.0,test,after-conv11-msr
365,75,1.0,test,after-conv11-msr
366,75,1.0,test,after-conv11-msr
367,75,1.0,test,after-conv11-msr
368,75,1.0,test,after-conv11-msr
369,75,1.0,test,after-conv11-msr
370,75,1.0,test,after-conv11-msr
371,75,1.0,test,after-conv11-msr
372,75,1.0,test,after-conv11-msr
373,75,1.0,test,after-conv11-msr
374,75,1.0,test,after-conv11-msr
375,75,1.0,test,after-conv11-msr
376,75,1.0,test,after-conv11-msr
377,75,1.0,test,after-conv11-msr
378,75,1.0,test,after-conv11-msr
379,75,1.0,test,after-conv11-msr
380,75,1.0,test,after-conv11-msr
381,75,1.0,test,after-conv11-msr
382,75,1.0,test,after-conv11-msr
383,75,1.0,test,after-conv11-msr
384,75,1.0,test,after-conv11-msr
385,75,1.0,test,after-conv11-msr
386,75,1.0,test,after-conv11-msr
387,75,1.0,test,after-conv11-msr
388,75,1.0,test,after-conv11-msr
389,75,1.0,test,after-conv11-msr
390,75,1.0,test,after-conv11-msr
391,75,1.0,test,after-conv11-msr
392,75,1.0,test,after-conv11-msr
393,75,1.0,test,after-conv11-msr
394,75,1.0,test,after-conv11-msr
395,75,1.0,test,after-conv11-msr
396,75,1.0,test,after-conv11-msr
397,75,1.0,test,after-conv11-msr
398,75,1.0,test,after-conv11-msr
399,75,1.0,test,after-conv11-msr
400,75,1.0,test,after-conv11-msr
401,75,1.0,test,after-conv11-msr
402,75,1.0,test,after-conv11-msr
403,75,1.0,test,after-conv11-msr
404,75,1.0,test,after-conv11-msr
405,75,1.0,test,after-conv11-msr
406,75,1.0,test,after-conv11-msr
407,75,1.0,test,after-conv11-msr
408,75,1.0,test,after-conv11-msr
409,75,1.0,test,after-conv11-msr
410,75,1.0,test,after-conv11-msr
411,75,1.0,test,after-conv11-msr
412,75,1.0,test,after-conv11-msr
413,75,1.0,test,after-conv11-msr
414,75,1.0,test,after-conv11-msr
415,75,1.0,test,after-conv11-msr
416,75,1.0,test,after-conv11-msr
417,75,1.0,test,after-conv11-msr
418,75,1.0,test,after-conv11-msr
419,75,1.0,test,after-conv11-msr
420,75,1.0,test,after-conv11-msr
421,75,1.0,test,after-conv11-msr
422,75,1.0,test,after-conv11-msr
423,75,1.0,test,after-conv11-msr
424,75,1.0,test,after-conv11-msr
425,75,1.0,test,after-conv11-msr
426,75,1.0,test,after-conv11-msr
427,75,1.0,test,after-conv11-msr
428,75,1.0,test,after-conv11-msr
429,75,1.0,test,after-conv11-msr
430,75,1.0,test,after-conv11-msr
431,75,1.0,test,after-conv11-msr
432,75,1.0,test,after-conv11-msr
1,1,0.011627906976744186,ident,after-conv11-msr
2,1,0.011627906976744186,ident,after-conv11-msr
3,3,0.03488372093023256,ident,after-conv11-msr
4,4,0.046511627906976744,ident,after-conv11-msr
5,4,0.046511627906976744,ident,after-conv11-msr
6,5,0.05813953488372093,ident,after-conv11-msr
7,5,0.05813953488372093,ident,after-conv11-msr
8,5,0.05813953488372093,ident,after-conv11-msr
9,5,0.05813953488372093,ident,after-conv11-msr
10,5,0.05813953488372093,ident,after-conv11-msr
11,5,0.05813953488372093,ident,after-conv11-msr
12,6,0.06976744186046512,ident,after-conv11-msr
13,6,0.06976744186046512,ident,after-conv11-msr
14,6,0.06976744186046512,ident,after-conv11-msr
15,6,0.06976744186046512,ident,after-conv11-msr
16,6,0.06976744186046512,ident,after-conv11-msr
17,6,0.06976744186046512,ident,after-conv11-msr
18,6,0.06976744186046512,ident,after-conv11-msr
19,7,0.08139534883720931,ident,after-conv11-msr
20,7,0.08139534883720931,ident,after-conv11-msr
21,7,0.08139534883720931,ident,after-conv11-msr
22,7,0.08139534883720931,ident,after-conv11-msr
23,7,0.08139534883720931,ident,after-conv11-msr
24,7,0.08139534883720931,ident,after-conv11-msr
25,7,0.08139534883720931,ident,after-conv11-msr
26,7,0.08139534883720931,ident,after-conv11-msr
27,7,0.08139534883720931,ident,after-conv11-msr
28,8,0.09302325581395349,ident,after-conv11-msr
29,8,0.09302325581395349,ident,after-conv11-msr
30,8,0.09302325581395349,ident,after-conv11-msr
31,8,0.09302325581395349,ident,after-conv11-msr
32,8,0.09302325581395349,ident,after-conv11-msr
33,8,0.09302325581395349,ident,after-conv11-msr
34,8,0.09302325581395349,ident,after-conv11-msr
35,8,0.09302325581395349,ident,after-conv11-msr
36,8,0.09302325581395349,ident,after-conv11-msr
37,8,0.09302325581395349,ident,after-conv11-msr
38,8,0.09302325581395349,ident,after-conv11-msr
39,9,0.10465116279069768,ident,after-conv11-msr
40,10,0.11627906976744186,ident,after-conv11-msr
41,10,0.11627906976744186,ident,after-conv11-msr
42,10,0.11627906976744186,ident,after-conv11-msr
43,10,0.11627906976744186,ident,after-conv11-msr
44,10,0.11627906976744186,ident,after-conv11-msr
45,10,0.11627906976744186,ident,after-conv11-msr
46,10,0.11627906976744186,ident,after-conv11-msr
47,10,0.11627906976744186,ident,after-conv11-msr
48,10,0.11627906976744186,ident,after-conv11-msr
49,10,0.11627906976744186,ident,after-conv11-msr
50,10,0.11627906976744186,ident,after-conv11-msr
51,11,0.12790697674418605,ident,after-conv11-msr
52,11,0.12790697674418605,ident,after-conv11-msr
53,11,0.12790697674418605,ident,after-conv11-msr
54,11,0.12790697674418605,ident,after-conv11-msr
55,12,0.13953488372093023,ident,after-conv11-msr
56,12,0.13953488372093023,ident,after-conv11-msr
57,12,0.13953488372093023,ident,after-conv11-msr
58,12,0.13953488372093023,ident,after-conv11-msr
59,12,0.13953488372093023,ident,after-conv11-msr
60,12,0.13953488372093023,ident,after-conv11-msr
61,12,0.13953488372093023,ident,after-conv11-msr
62,12,0.13953488372093023,ident,after-conv11-msr
63,12,0.13953488372093023,ident,after-conv11-msr
64,12,0.13953488372093023,ident,after-conv11-msr
65,12,0.13953488372093023,ident,after-conv11-msr
66,12,0.13953488372093023,ident,after-conv11-msr
67,13,0.1511627906976744,ident,after-conv11-msr
68,13,0.1511627906976744,ident,after-conv11-msr
69,13,0.1511627906976744,ident,after-conv11-msr
70,13,0.1511627906976744,ident,after-conv11-msr
71,13,0.1511627906976744,ident,after-conv11-msr
72,14,0.16279069767441862,ident,after-conv11-msr
73,14,0.16279069767441862,ident,after-conv11-msr
74,15,0.1744186046511628,ident,after-conv11-msr
75,16,0.18604651162790697,ident,after-conv11-msr
76,16,0.18604651162790697,ident,after-conv11-msr
77,16,0.18604651162790697,ident,after-conv11-msr
78,16,0.18604651162790697,ident,after-conv11-msr
79,16,0.18604651162790697,ident,after-conv11-msr
80,16,0.18604651162790697,ident,after-conv11-msr
81,16,0.18604651162790697,ident,after-conv11-msr
82,16,0.18604651162790697,ident,after-conv11-msr
83,16,0.18604651162790697,ident,after-conv11-msr
84,16,0.18604651162790697,ident,after-conv11-msr
85,16,0.18604651162790697,ident,after-conv11-msr
86,17,0.19767441860465115,ident,after-conv11-msr
87,17,0.19767441860465115,ident,after-conv11-msr
88,17,0.19767441860465115,ident,after-conv11-msr
89,17,0.19767441860465115,ident,after-conv11-msr
90,17,0.19767441860465115,ident,after-conv11-msr
91,18,0.20930232558139536,ident,after-conv11-msr
92,18,0.20930232558139536,ident,after-conv11-msr
93,18,0.20930232558139536,ident,after-conv11-msr
94,19,0.22093023255813954,ident,after-conv11-msr
95,19,0.22093023255813954,ident,after-conv11-msr
96,19,0.22093023255813954,ident,after-conv11-msr
97,20,0.23255813953488372,ident,after-conv11-msr
98,21,0.2441860465116279,ident,after-conv11-msr
99,21,0.2441860465116279,ident,after-conv11-msr
100,22,0.2558139534883721,ident,after-conv11-msr
101,22,0.2558139534883721,ident,after-conv11-msr
102,22,0.2558139534883721,ident,after-conv11-msr
103,23,0.26744186046511625,ident,after-conv11-msr
104,23,0.26744186046511625,ident,after-conv11-msr
105,24,0.27906976744186046,ident,after-conv11-msr
106,25,0.29069767441860467,ident,after-conv11-msr
107,25,0.29069767441860467,ident,after-conv11-msr
108,25,0.29069767441860467,ident,after-conv11-msr
109,26,0.3023255813953488,ident,after-conv11-msr
110,27,0.313953488372093,ident,after-conv11-msr
111,28,0.32558139534883723,ident,after-conv11-msr
112,28,0.32558139534883723,ident,after-conv11-msr
113,28,0.32558139534883723,ident,after-conv11-msr
114,28,0.32558139534883723,ident,after-conv11-msr
115,28,0.32558139534883723,ident,after-conv11-msr
116,28,0.32558139534883723,ident,after-conv11-msr
117,29,0.3372093023255814,ident,after-conv11-msr
118,29,0.3372093023255814,ident,after-conv11-msr
119,29,0.3372093023255814,ident,after-conv11-msr
120,29,0.3372093023255814,ident,after-conv11-msr
121,30,0.3488372093023256,ident,after-conv11-msr
122,30,0.3488372093023256,ident,after-conv11-msr
123,31,0.36046511627906974,ident,after-conv11-msr
124,31,0.36046511627906974,ident,after-conv11-msr
125,31,0.36046511627906974,ident,after-conv11-msr
126,31,0.36046511627906974,ident,after-conv11-msr
127,31,0.36046511627906974,ident,after-conv11-msr
128,31,0.36046511627906974,ident,after-conv11-msr
129,31,0.36046511627906974,ident,after-conv11-msr
130,32,0.37209302325581395,ident,after-conv11-msr
131,32,0.37209302325581395,ident,after-conv11-msr
132,32,0.37209302325581395,ident,after-conv11-msr
133,32,0.37209302325581395,ident,after-conv11-msr
134,32,0.37209302325581395,ident,after-conv11-msr
135,32,0.37209302325581395,ident,after-conv11-msr
136,32,0.37209302325581395,ident,after-conv11-msr
137,33,0.38372093023255816,ident,after-conv11-msr
138,33,0.38372093023255816,ident,after-conv11-msr
139,34,0.3953488372093023,ident,after-conv11-msr
140,34,0.3953488372093023,ident,after-conv11-msr
141,34,0.3953488372093023,ident,after-conv11-msr
142,34,0.3953488372093023,ident,after-conv11-msr
143,34,0.3953488372093023,ident,after-conv11-msr
144,36,0.4186046511627907,ident,after-conv11-msr
145,36,0.4186046511627907,ident,after-conv11-msr
146,36,0.4186046511627907,ident,after-conv11-msr
147,36,0.4186046511627907,ident,after-conv11-msr
148,36,0.4186046511627907,ident,after-conv11-msr
149,36,0.4186046511627907,ident,after-conv11-msr
150,36,0.4186046511627907,ident,after-conv11-msr
151,36,0.4186046511627907,ident,after-conv11-msr
152,36,0.4186046511627907,ident,after-conv11-msr
153,36,0.4186046511627907,ident,after-conv11-msr
154,37,0.43023255813953487,ident,after-conv11-msr
155,38,0.4418604651162791,ident,after-conv11-msr
156,40,0.46511627906976744,ident,after-conv11-msr
157,40,0.46511627906976744,ident,after-conv11-msr
158,40,0.46511627906976744,ident,after-conv11-msr
159,40,0.46511627906976744,ident,after-conv11-msr
160,40,0.46511627906976744,ident,after-conv11-msr
161,41,0.47674418604651164,ident,after-conv11-msr
162,41,0.47674418604651164,ident,after-conv11-msr
163,41,0.47674418604651164,ident,after-conv11-msr
164,41,0.47674418604651164,ident,after-conv11-msr
165,41,0.47674418604651164,ident,after-conv11-msr
166,41,0.47674418604651164,ident,after-conv11-msr
167,41,0.47674418604651164,ident,after-conv11-msr
168,41,0.47674418604651164,ident,after-conv11-msr
169,41,0.47674418604651164,ident,after-conv11-msr
170,41,0.47674418604651164,ident,after-conv11-msr
171,41,0.47674418604651164,ident,after-conv11-msr
172,41,0.47674418604651164,ident,after-conv11-msr
173,41,0.47674418604651164,ident,after-conv11-msr
174,41,0.47674418604651164,ident,after-conv11-msr
175,41,0.47674418604651164,ident,after-conv11-msr
176,41,0.47674418604651164,ident,after-conv11-msr
177,42,0.4883720930232558,ident,after-conv11-msr
178,42,0.4883720930232558,ident,after-conv11-msr
179,42,0.4883720930232558,ident,after-conv11-msr
180,42,0.4883720930232558,ident,after-conv11-msr
181,42,0.4883720930232558,ident,after-conv11-msr
182,44,0.5116279069767442,ident,after-conv11-msr
183,44,0.5116279069767442,ident,after-conv11-msr
184,44,0.5116279069767442,ident,after-conv11-msr
185,44,0.5116279069767442,ident,after-conv11-msr
186,44,0.5116279069767442,ident,after-conv11-msr
187,45,0.5232558139534884,ident,after-conv11-msr
188,45,0.5232558139534884,ident,after-conv11-msr
189,46,0.5348837209302325,ident,after-conv11-msr
190,46,0.5348837209302325,ident,after-conv11-msr
191,46,0.5348837209302325,ident,after-conv11-msr
192,46,0.5348837209302325,ident,after-conv11-msr
193,46,0.5348837209302325,ident,after-conv11-msr
194,46,0.5348837209302325,ident,after-conv11-msr
195,46,0.5348837209302325,ident,after-conv11-msr
196,46,0.5348837209302325,ident,after-conv11-msr
197,46,0.5348837209302325,ident,after-conv11-msr
198,46,0.5348837209302325,ident,after-conv11-msr
199,46,0.5348837209302325,ident,after-conv11-msr
200,46,0.5348837209302325,ident,after-conv11-msr
201,46,0.5348837209302325,ident,after-conv11-msr
202,46,0.5348837209302325,ident,after-conv11-msr
203,47,0.5465116279069767,ident,after-conv11-msr
204,47,0.5465116279069767,ident,after-conv11-msr
205,48,0.5581395348837209,ident,after-conv11-msr
206,48,0.5581395348837209,ident,after-conv11-msr
207,48,0.5581395348837209,ident,after-conv11-msr
208,49,0.5697674418604651,ident,after-conv11-msr
209,49,0.5697674418604651,ident,after-conv11-msr
210,49,0.5697674418604651,ident,after-conv11-msr
211,49,0.5697674418604651,ident,after-conv11-msr
212,49,0.5697674418604651,ident,after-conv11-msr
213,49,0.5697674418604651,ident,after-conv11-msr
214,49,0.5697674418604651,ident,after-conv11-msr
215,50,0.5813953488372093,ident,after-conv11-msr
216,50,0.5813953488372093,ident,after-conv11-msr
217,50,0.5813953488372093,ident,after-conv11-msr
218,50,0.5813953488372093,ident,after-conv11-msr
219,50,0.5813953488372093,ident,after-conv11-msr
220,50,0.5813953488372093,ident,after-conv11-msr
221,50,0.5813953488372093,ident,after-conv11-msr
222,50,0.5813953488372093,ident,after-conv11-msr
223,50,0.5813953488372093,ident,after-conv11-msr
224,50,0.5813953488372093,ident,after-conv11-msr
225,50,0.5813953488372093,ident,after-conv11-msr
226,50,0.5813953488372093,ident,after-conv11-msr
227,50,0.5813953488372093,ident,after-conv11-msr
228,50,0.5813953488372093,ident,after-conv11-msr
229,50,0.5813953488372093,ident,after-conv11-msr
230,51,0.5930232558139535,ident,after-conv11-msr
231,52,0.6046511627906976,ident,after-conv11-msr
232,53,0.6162790697674418,ident,after-conv11-msr
233,53,0.6162790697674418,ident,after-conv11-msr
234,53,0.6162790697674418,ident,after-conv11-msr
235,53,0.6162790697674418,ident,after-conv11-msr
236,53,0.6162790697674418,ident,after-conv11-msr
237,53,0.6162790697674418,ident,after-conv11-msr
238,53,0.6162790697674418,ident,after-conv11-msr
239,53,0.6162790697674418,ident,after-conv11-msr
240,54,0.627906976744186,ident,after-conv11-msr
241,54,0.627906976744186,ident,after-conv11-msr
242,54,0.627906976744186,ident,after-conv11-msr
243,54,0.627906976744186,ident,after-conv11-msr
244,54,0.627906976744186,ident,after-conv11-msr
245,54,0.627906976744186,ident,after-conv11-msr
246,54,0.627906976744186,ident,after-conv11-msr
247,54,0.627906976744186,ident,after-conv11-msr
248,54,0.627906976744186,ident,after-conv11-msr
249,54,0.627906976744186,ident,after-conv11-msr
